"","data_id","treat","age","education","black","hispanic","married","nodegree","re74","re75","re78"
"369","PSID",0,19,12,0,0,1,0,11201.1279296875,14143.5478515625,24338.15625
"370","PSID",0,29,12,0,0,1,0,11259.90625,9041.12890625,26599.078125
"371","PSID",0,24,12,1,0,0,0,11285.376953125,13069.35546875,10344.0859375
"372","PSID",0,23,12,1,0,0,0,11328.4814453125,2685.48388671875,29216.1328125
"373","PSID",0,22,12,0,0,1,0,11363.7470703125,4654.8388671875,13299.5390625
"374","PSID",0,21,12,0,0,0,0,11363.7470703125,9667.7421875,13299.5390625
"375","PSID",0,27,12,0,0,1,0,11363.7470703125,12532.2578125,4137.63427734375
"376","PSID",0,37,12,0,0,1,0,11430.36328125,11372.12890625,8866.359375
"377","PSID",0,44,12,0,0,1,0,11559.673828125,7340.32275390625,27781.259765625
"378","PSID",0,38,16,0,0,1,0,11559.673828125,7877.41943359375,17732.71875
"379","PSID",0,34,12,0,0,1,0,11755.6005859375,0,11821.8134765625
"380","PSID",0,49,12,0,0,0,0,11755.6005859375,0,0
"381","PSID",0,23,12,0,0,1,0,11755.6005859375,0,17732.71875
"382","PSID",0,28,14,1,0,1,0,11755.6005859375,0,25874.9921875
"383","PSID",0,43,12,0,0,1,0,11755.6005859375,0,295.545318603516
"384","PSID",0,28,16,0,0,0,0,11755.6005859375,6445.1611328125,0
"385","PSID",0,29,12,1,0,1,0,11755.6005859375,9846.7744140625,20688.171875
"386","PSID",0,53,12,0,0,1,0,11755.6005859375,9893.322265625,5172.04296875
"387","PSID",0,21,12,0,0,1,0,11755.6005859375,10204.8388671875,12560.67578125
"388","PSID",0,24,13,1,0,1,0,11755.6005859375,10741.9345703125,31097.27734375
"389","PSID",0,21,12,0,0,1,0,11755.6005859375,10741.9345703125,6649.76953125
"390","PSID",0,24,12,0,0,1,0,11755.6005859375,11074.9345703125,13742.857421875
"391","PSID",0,21,12,0,0,0,0,11755.6005859375,11637.0966796875,10048.541015625
"392","PSID",0,23,14,0,0,1,0,11755.6005859375,11637.0966796875,25121.3515625
"393","PSID",0,28,12,0,0,1,0,11755.6005859375,12532.2578125,0
"394","PSID",0,28,12,0,0,1,0,11755.6005859375,12532.2578125,0
"395","PSID",0,25,17,0,0,1,0,11755.6005859375,12621.7744140625,28963.44140625
"396","PSID",0,23,13,0,0,1,0,11755.6005859375,13427.4189453125,16254.9921875
"397","PSID",0,30,12,0,0,1,0,11755.6005859375,13635.0966796875,26599.078125
"398","PSID",0,23,12,0,0,1,0,11755.6005859375,13785.484375,14186.1748046875
"399","PSID",0,26,12,0,0,1,0,11755.6005859375,14322.5810546875,20688.171875
"400","PSID",0,21,12,1,0,1,0,11755.6005859375,14322.5810546875,16254.9921875
"401","PSID",0,26,12,0,0,1,0,11755.6005859375,14322.5810546875,17732.71875
"402","PSID",0,25,12,1,0,1,0,11755.6005859375,14322.5810546875,21427.03515625
"403","PSID",0,22,12,0,0,1,0,11755.6005859375,14465.8056640625,18102.150390625
"404","PSID",0,28,16,0,0,1,0,11755.6005859375,15217.7421875,20688.171875
"405","PSID",0,22,13,1,0,1,0,11755.6005859375,15217.7421875,0
"406","PSID",0,24,16,0,0,1,0,11755.6005859375,16112.9033203125,31032.2578125
"407","PSID",0,27,15,1,0,0,0,11755.6005859375,16744.88671875,18442.02734375
"408","PSID",0,19,12,0,0,0,0,11755.6005859375,19335.484375,16254.9921875
"409","PSID",0,38,14,0,0,1,0,11755.6005859375,19693.548828125,0
"410","PSID",0,38,14,0,0,0,0,11755.6005859375,21483.87109375,7388.6328125
"411","PSID",0,45,12,0,0,1,0,11771.275390625,11270.0810546875,16822.439453125
"412","PSID",0,26,12,1,0,1,0,11775.193359375,14150.7099609375,16342.177734375
"413","PSID",0,31,16,0,0,1,0,11784.990234375,9846.7744140625,5390.74658203125
"414","PSID",0,25,13,1,0,1,0,11931.9345703125,13824.87109375,12656.7275390625
"415","PSID",0,25,14,0,0,1,0,11973.0791015625,14322.5810546875,14777.265625
"416","PSID",0,22,12,0,0,1,0,12051.4501953125,16025.1767578125,13151.7666015625
"417","PSID",0,36,12,0,0,1,0,12147.4541015625,13964.515625,13299.5390625
"418","PSID",0,27,12,0,0,1,0,12147.4541015625,14322.5810546875,20142.890625
"419","PSID",0,33,12,0,0,1,0,12147.4541015625,16112.9033203125,24382.48828125
"420","PSID",0,27,12,0,0,1,0,12147.4541015625,23274.193359375,26599.078125
"421","PSID",0,30,12,1,0,1,0,12225.8251953125,10741.9345703125,18962.1875
"422","PSID",0,46,12,0,0,1,0,12343.380859375,11637.0966796875,11230.7216796875
"423","PSID",0,23,14,0,0,1,0,12343.380859375,12532.2578125,14186.1748046875
"424","PSID",0,25,16,0,0,1,0,12343.380859375,13606.4521484375,21427.03515625
"425","PSID",0,27,14,0,0,1,0,12419.7919921875,16829.03125,25178.982421875
"426","PSID",0,49,16,0,0,1,0,12504.041015625,12353.2255859375,12560.67578125
"427","PSID",0,22,12,0,0,1,0,12539.3076171875,12532.2578125,14369.4130859375
"428","PSID",0,28,16,0,0,1,0,12572.615234375,21483.87109375,23495.853515625
"429","PSID",0,24,12,1,0,1,0,12658.8232421875,19693.548828125,19210.4453125
"430","PSID",0,37,17,1,0,1,0,12735.234375,1306.935546875,4236.64208984375
"431","PSID",0,22,13,0,0,0,0,12735.234375,12532.2578125,17732.71875
"432","PSID",0,23,17,0,0,0,0,12735.234375,14322.5810546875,28076.8046875
"433","PSID",0,23,12,1,0,0,0,12735.234375,14322.5810546875,20688.171875
"434","PSID",0,26,12,0,0,1,0,12735.234375,14322.5810546875,14925.0380859375
"435","PSID",0,22,12,0,0,0,0,12735.234375,16112.9033203125,21131.490234375
"436","PSID",0,31,14,0,0,1,0,12735.234375,17724.193359375,29850.076171875
"437","PSID",0,31,14,0,0,1,0,12735.234375,17724.193359375,29850.076171875
"438","PSID",0,54,12,0,0,1,0,12735.234375,17894.2734375,19343.44140625
"439","PSID",0,25,16,1,0,1,0,12735.234375,18261.2890625,10521.4130859375
"440","PSID",0,28,12,1,0,1,0,12735.234375,19693.548828125,17732.71875
"441","PSID",0,19,13,0,0,1,0,12735.234375,19693.548828125,28815.66796875
"442","PSID",0,26,17,0,0,1,0,12735.234375,25064.515625,26599.078125
"443","PSID",0,28,12,0,0,1,0,12813.60546875,7161.29052734375,16254.9921875
"444","PSID",0,20,12,0,0,1,0,12931.1611328125,2363.22583007812,14777.265625
"445","PSID",0,26,12,0,0,1,0,12931.1611328125,11100,22165.8984375
"446","PSID",0,25,17,0,0,1,0,12935.0791015625,22379.03125,36943.1640625
"447","PSID",0,24,12,0,0,1,0,13029.1240234375,13964.515625,41571.40234375
"448","PSID",0,22,12,0,0,1,0,13127.087890625,8951.61328125,13595.083984375
"449","PSID",0,27,17,0,0,1,0,13127.087890625,10741.9345703125,29554.53125
"450","PSID",0,26,12,0,0,1,0,13127.087890625,12174.1943359375,12687.759765625
"451","PSID",0,27,12,1,0,1,0,13127.087890625,12353.2255859375,11526.2666015625
"452","PSID",0,19,12,0,0,1,0,13127.087890625,12532.2578125,24382.48828125
"453","PSID",0,29,17,0,0,1,0,13127.087890625,19693.548828125,0
"454","PSID",0,20,12,0,0,1,0,13244.6435546875,8772.5810546875,17289.400390625
"455","PSID",0,25,12,0,0,1,0,13291.666015625,14202.62890625,14777.265625
"456","PSID",0,29,16,0,0,1,0,13323.013671875,5370.9677734375,17732.71875
"457","PSID",0,23,14,0,0,0,0,13323.013671875,12174.1943359375,14777.265625
"458","PSID",0,28,12,0,0,1,0,13323.013671875,12532.2578125,10935.1767578125
"459","PSID",0,30,14,0,0,1,0,13323.013671875,14322.5810546875,14777.265625
"460","PSID",0,26,16,1,0,1,0,13323.013671875,19693.548828125,19934.53125
"461","PSID",0,24,12,0,1,1,0,13493.4697265625,16470.96875,21035.4375
"462","PSID",0,22,12,1,0,1,0,13518.94140625,13427.4189453125,12560.67578125
"463","PSID",0,27,12,0,0,1,0,13597.3115234375,15833.61328125,13246.3408203125
"464","PSID",0,22,12,1,0,1,0,13665.8857421875,17903.2265625,13299.5390625
"465","PSID",0,42,13,0,0,1,0,13701.1533203125,0,33987.7109375
"466","PSID",0,22,12,1,0,1,0,13714.8681640625,0,664.976989746094
"467","PSID",0,47,12,0,0,1,0,13714.8681640625,0,12560.67578125
"468","PSID",0,26,12,0,0,1,0,13714.8681640625,716.129028320312,22904.76171875
"469","PSID",0,21,12,0,0,1,0,13714.8681640625,3222.58056640625,14038.40234375
"470","PSID",0,25,16,0,0,0,0,13714.8681640625,6042.3388671875,0
"471","PSID",0,25,12,1,0,1,0,13714.8681640625,8235.484375,17732.71875
"472","PSID",0,23,12,0,0,0,0,13714.8681640625,10741.9345703125,15959.447265625
"473","PSID",0,33,12,1,0,0,0,13714.8681640625,11100,9605.22265625
"474","PSID",0,55,16,1,0,1,0,13714.8681640625,11995.1611328125,23531.318359375
"475","PSID",0,47,12,1,0,1,0,13714.8681640625,12433.7900390625,14777.265625
"476","PSID",0,20,12,1,0,1,0,13714.8681640625,12532.2578125,8866.359375
"477","PSID",0,26,12,1,0,1,0,13714.8681640625,12532.2578125,11821.8134765625
"478","PSID",0,31,12,0,0,1,0,13714.8681640625,12532.2578125,14777.265625
"479","PSID",0,30,12,0,0,1,0,13714.8681640625,12532.2578125,2563.85571289062
"480","PSID",0,21,12,1,0,0,0,13714.8681640625,13339.6943359375,11651.8740234375
"481","PSID",0,28,17,0,0,1,0,13714.8681640625,13427.4189453125,6827.0966796875
"482","PSID",0,24,12,0,0,1,0,13714.8681640625,13427.4189453125,17732.71875
"483","PSID",0,28,12,0,0,1,0,13714.8681640625,13606.4521484375,19210.4453125
"484","PSID",0,23,12,0,0,0,0,13714.8681640625,14322.5810546875,22165.8984375
"485","PSID",0,35,12,0,0,0,0,13714.8681640625,15038.7099609375,26599.078125
"486","PSID",0,27,14,0,0,1,0,13714.8681640625,15217.7421875,13447.3115234375
"487","PSID",0,23,12,0,0,1,0,13714.8681640625,15754.8388671875,24205.16015625
"488","PSID",0,24,12,1,0,1,0,13714.8681640625,16112.9033203125,16254.9921875
"489","PSID",0,24,12,0,0,1,0,13714.8681640625,16112.9033203125,16254.9921875
"490","PSID",0,39,12,1,0,1,0,13714.8681640625,17008.064453125,14629.4931640625
"491","PSID",0,33,12,0,0,1,0,13714.8681640625,18082.2578125,26081.873046875
"492","PSID",0,45,14,0,0,1,0,13714.8681640625,19102.7421875,30145.62109375
"493","PSID",0,45,14,0,0,1,0,13714.8681640625,19102.7421875,30145.62109375
"494","PSID",0,27,12,1,0,1,0,13714.8681640625,19425,25860.21484375
"495","PSID",0,45,17,0,0,1,0,13714.8681640625,23095.16015625,6649.76953125
"496","PSID",0,23,16,0,0,0,0,13714.8681640625,25601.61328125,31623.349609375
"497","PSID",0,26,17,0,0,1,0,13714.8681640625,29540.322265625,29554.53125
"498","PSID",0,27,14,1,0,0,0,13812.8310546875,17036.7109375,20688.171875
"499","PSID",0,21,14,0,0,1,0,13832.423828125,8777.951171875,591.090637207031
"500","PSID",0,20,12,0,0,1,0,13902.95703125,14322.5810546875,19653.763671875
"501","PSID",0,29,12,0,0,1,0,13910.7939453125,7161.29052734375,19210.4453125
"502","PSID",0,22,12,0,1,1,0,13910.7939453125,8611.451171875,16218.048828125
"503","PSID",0,24,12,0,0,0,0,13910.7939453125,13427.4189453125,19210.4453125
"504","PSID",0,27,12,0,0,1,0,13910.7939453125,14859.6767578125,15072.810546875
"505","PSID",0,23,12,0,0,1,0,14063.6171875,11100,14777.265625
"506","PSID",0,24,16,0,0,1,0,14067.5361328125,24706.451171875,37829.80078125
"507","PSID",0,23,16,0,0,0,0,14106.720703125,6266.12890625,2955.453125
"508","PSID",0,33,14,0,0,1,0,14106.720703125,14322.5810546875,17732.71875
"509","PSID",0,21,12,0,0,0,0,14106.720703125,17903.2265625,22165.8984375
"510","PSID",0,23,12,0,0,1,0,14106.720703125,23453.2265625,0
"511","PSID",0,20,12,1,0,1,0,14322.240234375,17903.2265625,14777.265625
"512","PSID",0,24,12,0,0,1,0,14373.1806640625,19693.548828125,7388.6328125
"513","PSID",0,29,12,1,0,1,0,14392.7744140625,15396.7744140625,14777.265625
"514","PSID",0,34,12,0,0,1,0,14498.57421875,14322.5810546875,10048.541015625
"515","PSID",0,44,12,0,0,1,0,14498.57421875,14424.62890625,14579.25
"516","PSID",0,23,12,0,0,1,0,14498.57421875,19335.484375,19210.4453125
"517","PSID",0,26,14,1,0,1,0,14506.4111328125,17187.09765625,21678.248046875
"518","PSID",0,51,12,0,0,1,0,14533.8408203125,19245.96875,17732.71875
"519","PSID",0,41,12,0,0,1,0,14684.705078125,23274.193359375,26599.078125
"520","PSID",0,37,13,0,0,1,0,14694.5009765625,8951.61328125,17732.71875
"521","PSID",0,26,16,0,0,1,0,14694.5009765625,11637.0966796875,20688.171875
"522","PSID",0,24,12,1,0,1,0,14694.5009765625,11816.12890625,11821.8134765625
"523","PSID",0,22,14,1,0,1,0,14694.5009765625,12532.2578125,21397.48046875
"524","PSID",0,27,12,1,0,1,0,14694.5009765625,13427.4189453125,14079.779296875
"525","PSID",0,23,13,0,0,1,0,14694.5009765625,14322.5810546875,20688.171875
"526","PSID",0,27,12,0,0,1,0,14694.5009765625,14322.5810546875,19210.4453125
"527","PSID",0,28,12,1,0,1,0,14694.5009765625,14859.6767578125,19210.4453125
"528","PSID",0,21,12,0,0,1,0,14694.5009765625,15217.7421875,23643.625
"529","PSID",0,28,12,0,0,1,0,14694.5009765625,15933.87109375,0
"530","PSID",0,22,13,0,0,1,0,14694.5009765625,16112.9033203125,0
"531","PSID",0,20,12,0,0,1,0,14694.5009765625,16112.9033203125,26599.078125
"532","PSID",0,24,16,0,0,1,0,14694.5009765625,16470.96875,27337.94140625
"533","PSID",0,22,12,0,0,1,0,14694.5009765625,16829.03125,21870.353515625
"534","PSID",0,27,12,0,1,1,0,14694.5009765625,16829.03125,37829.80078125
"535","PSID",0,35,12,1,0,1,0,14694.5009765625,17187.09765625,21279.263671875
"536","PSID",0,23,16,0,0,1,0,14694.5009765625,19693.548828125,29554.53125
"537","PSID",0,22,16,0,0,1,0,14694.5009765625,19693.548828125,2955.453125
"538","PSID",0,23,16,0,0,1,0,14694.5009765625,23274.193359375,25121.3515625
"539","PSID",0,20,12,0,0,1,0,14694.5009765625,26854.83984375,31032.2578125
"540","PSID",0,22,12,1,0,1,0,14790.5048828125,14680.64453125,14038.40234375
"541","PSID",0,24,12,0,0,1,0,14890.427734375,719.709655761719,27963.01953125
"542","PSID",0,26,12,0,0,1,0,14890.427734375,10741.9345703125,0
"543","PSID",0,42,12,1,0,1,0,14988.390625,11185.9345703125,0
"544","PSID",0,28,15,0,0,1,0,15082.435546875,18619.35546875,13986.681640625
"545","PSID",0,24,13,0,0,1,0,15282.28125,14322.5810546875,32509.984375
"546","PSID",0,50,12,0,0,1,0,15282.28125,14322.5810546875,13151.7666015625
"547","PSID",0,50,12,0,0,1,0,15282.28125,14322.5810546875,13151.7666015625
"548","PSID",0,28,13,0,0,1,0,15282.28125,14322.5810546875,14038.40234375
"549","PSID",0,25,12,0,0,1,0,15282.28125,16112.9033203125,25121.3515625
"550","PSID",0,31,12,1,0,0,0,15282.28125,17903.2265625,14777.265625
"551","PSID",0,32,16,1,0,1,0,15282.28125,19693.548828125,28076.8046875
"552","PSID",0,22,12,0,0,1,0,15282.28125,19693.548828125,21870.353515625
"553","PSID",0,22,13,1,0,1,0,15403.755859375,14320.7900390625,18660.73046875
"554","PSID",0,26,12,1,0,1,0,15411.5927734375,8951.61328125,11082.94921875
"555","PSID",0,22,12,0,0,1,0,15478.2080078125,8951.61328125,14186.1748046875
"556","PSID",0,29,12,0,0,0,0,15478.2080078125,14370.9189453125,12615.3515625
"557","PSID",0,53,17,0,0,1,0,15478.2080078125,16399.35546875,15663.90234375
"558","PSID",0,25,12,0,0,1,0,15478.2080078125,17724.193359375,31327.802734375
"559","PSID",0,26,12,1,0,1,0,15478.2080078125,18175.35546875,19949.30859375
"560","PSID",0,24,16,0,0,0,0,15587.9267578125,19505.564453125,19210.4453125
"561","PSID",0,27,17,0,0,0,0,15674.1337890625,0,41376.34375
"562","PSID",0,46,12,0,0,1,0,15674.1337890625,734.032287597656,20688.171875
"563","PSID",0,25,12,1,0,1,0,15674.1337890625,3738.19360351562,10512.546875
"564","PSID",0,21,13,0,0,0,0,15674.1337890625,4946.6611328125,1733.37329101562
"565","PSID",0,37,12,0,0,1,0,15674.1337890625,8951.61328125,28076.8046875
"566","PSID",0,37,12,0,0,1,0,15674.1337890625,8951.61328125,28076.8046875
"567","PSID",0,28,15,1,0,1,0,15674.1337890625,9452.9033203125,31032.2578125
"568","PSID",0,22,12,0,0,0,0,15674.1337890625,10741.9345703125,28963.44140625
"569","PSID",0,22,12,0,0,0,0,15674.1337890625,11637.0966796875,20688.171875
"570","PSID",0,27,12,0,0,1,0,15674.1337890625,12532.2578125,19210.4453125
"571","PSID",0,21,13,1,0,1,0,15674.1337890625,12532.2578125,25121.3515625
"572","PSID",0,49,16,0,0,1,0,15674.1337890625,12890.3232421875,17732.71875
"573","PSID",0,26,12,0,0,1,0,15674.1337890625,13427.4189453125,0
"574","PSID",0,33,14,0,0,1,0,15674.1337890625,13427.4189453125,13890.6298828125
"575","PSID",0,28,15,0,0,1,0,15674.1337890625,13785.484375,15959.447265625
"576","PSID",0,29,17,0,0,1,0,15674.1337890625,14143.5478515625,25860.21484375
"577","PSID",0,54,16,1,0,1,0,15674.1337890625,14322.5810546875,11821.8134765625
"578","PSID",0,25,14,0,1,1,0,15674.1337890625,14322.5810546875,20702.94921875
"579","PSID",0,32,12,0,0,1,0,15674.1337890625,14322.5810546875,13299.5390625
"580","PSID",0,40,12,0,0,1,0,15674.1337890625,14322.5810546875,16254.9921875
"581","PSID",0,40,12,0,0,1,0,15674.1337890625,14322.5810546875,16254.9921875
"582","PSID",0,27,16,0,0,1,0,15674.1337890625,14322.5810546875,22165.8984375
"583","PSID",0,24,12,0,0,1,0,15674.1337890625,14680.64453125,17732.71875
"584","PSID",0,43,12,0,0,1,0,15674.1337890625,14680.64453125,13831.521484375
"585","PSID",0,25,16,0,0,1,0,15674.1337890625,15217.7421875,19062.673828125
"586","PSID",0,26,12,1,0,1,0,15674.1337890625,15217.7421875,15516.12890625
"587","PSID",0,34,12,1,0,1,0,15674.1337890625,15754.8388671875,17732.71875
"588","PSID",0,21,13,0,0,1,0,15674.1337890625,15933.87109375,25121.3515625
"589","PSID",0,21,12,1,0,1,0,15674.1337890625,16112.9033203125,11821.8134765625
"590","PSID",0,23,12,1,0,1,0,15674.1337890625,16202.4189453125,19210.4453125
"591","PSID",0,26,12,0,0,1,0,15674.1337890625,16470.96875,35022.12109375
"592","PSID",0,28,14,0,0,1,0,15674.1337890625,16757.419921875,16254.9921875
"593","PSID",0,26,17,0,0,1,0,15674.1337890625,16829.03125,19210.4453125
"594","PSID",0,20,14,0,0,0,0,15674.1337890625,17008.064453125,26599.078125
"595","PSID",0,26,12,1,0,1,0,15674.1337890625,17983.7890625,20688.171875
"596","PSID",0,21,12,1,0,1,0,15674.1337890625,19693.548828125,19210.4453125
"597","PSID",0,41,12,0,0,1,0,15674.1337890625,19693.548828125,32509.984375
"598","PSID",0,28,16,0,0,1,0,15674.1337890625,19693.548828125,28815.66796875
"599","PSID",0,23,16,0,0,0,0,15674.1337890625,21483.87109375,26599.078125
"600","PSID",0,22,12,0,0,1,0,15674.1337890625,22916.12890625,31771.12109375
"601","PSID",0,27,14,0,1,0,0,15674.1337890625,23274.193359375,27337.94140625
"602","PSID",0,26,16,0,0,1,0,15674.1337890625,23274.193359375,29554.53125
"603","PSID",0,54,12,0,0,1,0,15674.1337890625,25064.515625,0
"604","PSID",0,54,12,0,0,1,0,15674.1337890625,25064.515625,0
"605","PSID",0,54,12,1,0,0,0,15674.1337890625,25064.515625,20688.171875
"606","PSID",0,37,16,0,0,0,0,15674.1337890625,26854.83984375,29258.986328125
"607","PSID",0,32,13,0,0,1,0,15674.1337890625,30435.484375,22018.126953125
"608","PSID",0,29,12,0,0,1,0,15678.052734375,17487.87109375,10196.3134765625
"609","PSID",0,22,13,0,0,1,0,15870.060546875,15826.4521484375,35465.4375
"610","PSID",0,23,12,1,0,1,0,15870.060546875,30435.484375,27781.259765625
"611","PSID",0,36,12,0,0,1,0,15873.98046875,12727.4033203125,17444.5625
"612","PSID",0,21,13,0,0,1,0,15960.1865234375,21483.87109375,14777.265625
"613","PSID",0,21,12,0,0,1,0,15987.6171875,16291.9345703125,14481.7197265625
"614","PSID",0,26,12,1,0,1,0,15987.6171875,17903.2265625,19505.990234375
"615","PSID",0,28,12,1,0,1,0,15987.6171875,19693.548828125,13299.5390625
"616","PSID",0,43,12,0,0,1,0,15989.576171875,14322.5810546875,14777.265625
"617","PSID",0,27,12,1,0,1,0,16011.1279296875,16112.9033203125,20460.6015625
"618","PSID",0,36,17,0,0,0,0,16015.046875,30793.548828125,29584.0859375
"619","PSID",0,23,12,0,0,1,0,16065.98828125,4833.87109375,25564.669921875
"620","PSID",0,31,12,0,0,1,0,16065.98828125,15038.7099609375,17732.71875
"621","PSID",0,25,14,0,0,1,0,16065.98828125,15217.7421875,18471.58203125
"622","PSID",0,35,12,1,0,1,0,16065.98828125,16086.0478515625,19210.4453125
"623","PSID",0,23,16,0,0,1,0,16065.98828125,16829.03125,20688.171875
"624","PSID",0,21,12,0,0,1,0,16065.98828125,20588.7109375,28815.66796875
"625","PSID",0,22,12,0,0,0,0,16230.56640625,9846.7744140625,2955.453125
"626","PSID",0,36,12,1,0,1,0,16261.9140625,21304.83984375,22165.8984375
"627","PSID",0,21,12,0,0,1,0,16306.9775390625,18529.83984375,11969.5849609375
"628","PSID",0,28,12,0,0,1,0,16393.185546875,13298.515625,0
"629","PSID",0,24,12,0,1,1,0,16457.841796875,8951.61328125,21870.353515625
"630","PSID",0,30,12,0,0,0,0,16457.841796875,14680.64453125,15146.697265625
"631","PSID",0,44,12,0,0,1,0,16457.841796875,16112.9033203125,17289.400390625
"632","PSID",0,30,12,0,0,1,0,16457.841796875,16650,19949.30859375
"633","PSID",0,34,12,0,0,1,0,16457.841796875,16829.03125,20688.171875
"634","PSID",0,26,16,0,0,1,0,16457.841796875,21483.87109375,40637.48046875
"635","PSID",0,23,16,0,0,1,0,16457.841796875,21483.87109375,18471.58203125
"636","PSID",0,20,12,0,0,0,0,16497.025390625,19604.03125,19653.763671875
"637","PSID",0,26,13,0,0,0,0,16653.767578125,3580.64526367188,8866.359375
"638","PSID",0,21,12,1,0,1,0,16653.767578125,9846.7744140625,7388.6328125
"639","PSID",0,25,12,0,0,1,0,16653.767578125,12181.35546875,17732.71875
"640","PSID",0,23,15,0,0,1,0,16653.767578125,13427.4189453125,16993.85546875
"641","PSID",0,25,12,1,0,0,0,16653.767578125,14859.6767578125,22904.76171875
"642","PSID",0,28,16,0,0,1,0,16653.767578125,15396.7744140625,17437.173828125
"643","PSID",0,38,14,0,0,1,0,16653.767578125,16112.9033203125,19505.990234375
"644","PSID",0,29,17,0,0,1,0,16653.767578125,16112.9033203125,17732.71875
"645","PSID",0,24,17,0,0,1,0,16653.767578125,16650,20688.171875
"646","PSID",0,25,16,1,0,1,0,16653.767578125,17008.064453125,21870.353515625
"647","PSID",0,55,12,0,0,1,0,16653.767578125,17545.16015625,16254.9921875
"648","PSID",0,30,14,0,0,1,0,16653.767578125,17545.16015625,0
"649","PSID",0,21,12,0,0,0,0,16653.767578125,17903.2265625,19210.4453125
"650","PSID",0,26,12,0,0,1,0,16653.767578125,17903.2265625,17732.71875
"651","PSID",0,34,12,0,0,1,0,16653.767578125,19532.419921875,16254.9921875
"652","PSID",0,22,12,0,0,1,0,16653.767578125,19693.548828125,26007.98828125
"653","PSID",0,22,16,0,0,0,0,16653.767578125,22737.09765625,37682.02734375
"654","PSID",0,27,15,0,0,0,0,16653.767578125,23274.193359375,23643.625
"655","PSID",0,26,12,0,0,0,0,16653.767578125,23274.193359375,2955.453125
"656","PSID",0,26,16,0,0,1,0,16653.767578125,24706.451171875,29554.53125
"657","PSID",0,24,14,1,0,1,0,16653.767578125,28466.12890625,40637.48046875
"658","PSID",0,26,14,1,0,0,0,16667.482421875,21483.87109375,28815.66796875
"659","PSID",0,23,12,1,0,1,0,16708.626953125,10491.2900390625,7565.9599609375
"660","PSID",0,28,14,0,0,0,0,16849.6953125,12174.1943359375,1921.04455566406
"661","PSID",0,21,12,0,0,1,0,16849.6953125,15396.7744140625,0
"662","PSID",0,30,12,0,0,1,0,16849.6953125,17366.12890625,18978.44140625
"663","PSID",0,24,12,0,0,1,0,16849.6953125,18619.35546875,25121.3515625
"664","PSID",0,51,12,0,0,1,0,16849.6953125,19693.548828125,17732.71875
"665","PSID",0,21,14,0,0,0,0,16849.6953125,19693.548828125,35465.4375
"666","PSID",0,22,14,1,0,1,0,16849.6953125,21125.806640625,24086.943359375
"667","PSID",0,24,12,0,0,1,0,16884.9609375,9311.4677734375,23080.611328125
"668","PSID",0,23,15,0,0,1,0,16955.494140625,20844.7265625,25514.427734375
"669","PSID",0,26,14,0,0,1,0,17045.62109375,25064.515625,38716.4375
"670","PSID",0,45,12,0,0,1,0,17104.3984375,16381.4521484375,18176.037109375
"671","PSID",0,46,13,0,0,1,0,17241.548828125,15754.8388671875,14777.265625
"672","PSID",0,29,12,0,0,1,0,17241.548828125,19686.38671875,33544.39453125
"673","PSID",0,26,14,0,0,1,0,17241.548828125,20588.7109375,24530.26171875
"674","PSID",0,27,16,0,0,1,0,17241.548828125,24885.484375,22165.8984375
"675","PSID",0,26,14,0,0,1,0,17437.474609375,7161.29052734375,14771.35546875
"676","PSID",0,20,15,0,0,1,0,17437.474609375,8056.45166015625,18471.58203125
"677","PSID",0,23,12,0,0,1,0,17437.474609375,12532.2578125,21427.03515625
"678","PSID",0,30,16,0,0,1,0,17437.474609375,17867.419921875,15516.12890625
"679","PSID",0,24,12,0,0,1,0,17437.474609375,22379.03125,16254.9921875
"680","PSID",0,23,12,0,0,1,0,17633.400390625,0,23643.625
"681","PSID",0,34,12,0,0,1,0,17633.400390625,0,0
"682","PSID",0,24,12,0,1,1,0,17633.400390625,4848.193359375,22165.8984375
"683","PSID",0,43,12,1,0,1,0,17633.400390625,10741.9345703125,21858.53125
"684","PSID",0,28,14,1,0,1,0,17633.400390625,12532.2578125,16254.9921875
"685","PSID",0,20,12,0,0,1,0,17633.400390625,15217.7421875,28815.66796875
"686","PSID",0,23,12,1,0,1,0,17633.400390625,15217.7421875,15516.12890625
"687","PSID",0,27,14,1,0,1,0,17633.400390625,16112.9033203125,26599.078125
"688","PSID",0,53,12,0,0,1,0,17633.400390625,16112.9033203125,19210.4453125
"689","PSID",0,28,16,0,0,1,0,17633.400390625,16112.9033203125,22165.8984375
"690","PSID",0,26,12,0,0,1,0,17633.400390625,16112.9033203125,25121.3515625
"691","PSID",0,25,15,0,0,1,0,17633.400390625,16112.9033203125,18619.35546875
"692","PSID",0,29,14,0,0,1,0,17633.400390625,17187.09765625,19699.572265625
"693","PSID",0,26,12,1,0,1,0,17633.400390625,17416.2578125,23643.625
"694","PSID",0,55,16,0,0,1,0,17633.400390625,17903.2265625,22165.8984375
"695","PSID",0,22,12,0,1,1,0,17633.400390625,17903.2265625,14777.265625
"696","PSID",0,33,12,0,0,1,0,17633.400390625,17903.2265625,15811.673828125
"697","PSID",0,34,14,0,1,1,0,17633.400390625,17903.2265625,8866.359375
"698","PSID",0,24,12,0,0,1,0,17633.400390625,18440.322265625,19949.30859375
"699","PSID",0,24,12,0,0,1,0,17633.400390625,18750.048828125,32509.984375
"700","PSID",0,26,12,1,0,1,0,17633.400390625,18798.38671875,18471.58203125
